0,-2.6
0.01,-2.6
0.02,-2.6
0.03,-2.6
0.04,-2.6
0.05,-2.6
0.06,-2.6
0.07,-2.6
0.08,-2.6
0.09,-2.6
0.1,-2.6
0.11,-2.6
0.12,-2.6
0.13,-2.6
0.14,-2.6
0.15,-2.6
0.16,-2.6
0.17,-2.6
0.18,-2.6
0.19,-2.6
0.2,-2.6
0.21,-2.6
0.22,-2.6
0.23,-2.6
0.24,-2.6
0.25,-2.6
0.26,-2.6
0.27,-2.6
0.28,-2.6
0.29,-2.6
0.3,-2.6
0.31,-2.6
0.32,-2.6
0.33,-2.6
0.34,-2.6
0.35,-2.6
0.36,-2.6
0.37,-2.6
0.38,-2.6
0.39,-2.6
0.4,-2.6
0.41,-2.6
0.42,-2.6
0.43,-2.6
0.44,-2.6
0.45,-2.6
0.46,-2.6
0.47,-2.6
0.48,-2.6
0.49,-2.6
0.5,-2.6
0.51,-2.6
0.52,-2.6
0.53,-2.6
0.54,-2.6
0.55,-2.6
0.56,-2.6
0.57,-2.6
0.58,-2.6
0.59,-2.6
0.6,-2.6
0.61,-2.6
0.62,-2.6
0.63,-2.6
0.64,-2.6
0.65,-2.6
0.66,-2.6
0.67,-2.6
0.68,-2.6
0.69,-2.6
0.7,-2.6
0.71,-2.6
0.72,-2.6
0.73,-2.6
0.74,-2.6
0.75,-2.6
0.76,-2.6
0.77,-2.6
0.78,-2.6
0.79,-2.6
0.8,-2.6
0.81,-2.6
0.82,-2.6
0.83,-2.6
0.84,-2.6
0.85,-2.6
0.86,-2.6
0.87,-2.6
0.88,-2.6
0.89,-2.6
0.9,-2.6
0.91,-2.6
0.92,-2.6
0.93,-2.6
0.94,-2.6
0.95,-2.6
0.96,-2.6
0.97,-2.6
0.98,-2.6
0.99,-2.6
1,-2.6
1.01,-2.6
1.02,-2.6
1.03,-2.6
1.04,-2.6
1.05,-2.6
1.06,-2.6
1.07,-2.6
1.08,-2.6
1.09,-2.6
1.1,-2.6
1.11,-2.6
1.12,-2.6
1.13,-2.6
1.14,-2.6
1.15,-2.6
1.16,-2.6
1.17,-2.6
1.18,-2.6
1.19,-2.6
1.2,-2.6
1.21,-2.6
1.22,-2.6
1.23,-2.6
1.24,-2.6
1.25,-2.6
1.26,-2.6
1.27,-2.6
1.28,-2.6
1.29,-2.6
1.3,-2.6
1.31,-2.6
1.32,-2.6
1.33,-2.6
1.34,-2.6
1.35,-2.6
1.36,-0.22
1.37,-0.26
1.38,-0.26
1.39,-0.16
1.4,-0.22
1.41,-0.22
1.42,-0.24
1.43,-0.22
1.44,-0.16
1.45,-0.2
1.46,-0.2
1.47,-0.24
1.48,-0.24
1.49,-0.14
1.5,-0.22
1.51,-0.2
1.52,-0.26
1.53,-0.22
1.54,-0.18
1.55,-0.22
1.56,-0.2
1.57,-0.22
1.58,-0.22
1.59,-0.16
1.6,-0.22
1.61,-0.2
1.62,-0.24
1.63,-0.24
1.64,-0.16
1.65,-0.2
1.66,-0.2
1.67,-0.24
1.68,-0.24
1.69,-0.16
1.7,-0.22
1.71,-0.2
1.72,-0.22
1.73,-0.24
1.74,-0.16
1.75,-0.22
1.76,-0.22
1.77,-0.24
1.78,-0.24
1.79,-0.16
1.8,-0.2
1.81,-0.2
1.82,-0.24
1.83,-0.24
1.84,-0.16
1.85,-0.2
1.86,-0.18
1.87,-0.24
1.88,-0.22
1.89,-0.16
1.9,-0.22
1.91,-0.22
1.92,-0.24
1.93,-0.22
1.94,-0.16
1.95,-0.2
1.96,-0.2
1.97,-0.22
1.98,-0.22
1.99,-0.16
2,-0.2
2.01,-0.2
2.02,-0.24
2.03,-0.24
2.04,-0.16
2.05,-0.22
2.06,-0.2
2.07,-0.22
2.08,-0.24
2.09,-0.14
2.1,-0.22
2.11,-0.2
2.12,-0.24
2.13,-0.22
2.14,-0.18
2.15,-0.22
2.16,-0.2
2.17,-0.22
2.18,-0.26
2.19,-0.18
2.2,-0.22
2.21,-0.2
2.22,-0.24
2.23,-0.24
2.24,-0.16
2.25,-0.2
2.26,-0.2
2.27,-0.24
2.28,-0.24
2.29,-0.16
2.3,-0.22
2.31,-0.18
2.32,-0.24
2.33,-0.22
2.34,-0.16
2.35,-0.22
2.36,-0.2
2.37,-0.22
2.38,-0.24
2.39,-0.16
2.4,-0.2
2.41,-0.18
2.42,-0.24
2.43,-0.24
2.44,-0.16
2.45,-0.2
2.46,-0.18
2.47,-0.24
2.48,-0.24
2.49,-0.18
2.5,-0.2
2.51,-0.2
2.52,-0.24
2.53,-0.26
2.54,-0.18
2.55,-0.2
2.56,-0.18
2.57,-0.22
2.58,-0.24
2.59,-0.16
2.6,-0.24
2.61,-0.2
2.62,-0.22
2.63,-0.24
2.64,-0.16
2.65,-0.22
2.66,-0.2
2.67,-0.24
2.68,-0.24
2.69,-0.16
2.7,-0.2
2.71,-0.2
2.72,-0.26
2.73,-0.24
2.74,-0.34
2.75,-1.7
2.76,-1.88
2.77,-1.84
2.78,-1.76
2.79,-1.64
2.8,-1.62
2.81,-1.54
2.82,-1.54
2.83,-1.5
2.84,-1.38
2.85,-1.36
2.86,-1.26
2.87,-1.3
2.88,-1.24
2.89,-1.14
2.9,-1.14
2.91,-1.02
2.92,-1.04
2.93,-1.04
2.94,-0.92
2.95,-0.92
2.96,-0.84
2.97,-0.84
2.98,-0.84
2.99,-0.74
3,-0.72
3.01,-0.64
3.02,-0.64
3.03,-0.66
3.04,-0.56
3.05,-0.58
3.06,-0.48
3.07,-0.52
3.08,-0.5
3.09,-0.44
3.1,-0.46
3.11,-0.38
3.12,-0.38
3.13,-0.38
3.14,-0.32
3.15,-0.34
